"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30"
"9686_0",0.0139252691591564,0.0459066747782049,0.0173686145513426,0.0559345182343329,0.0598251244219849,0.0329103009490777,0.0086632678017725,0.0246386353703932,0.0543815982992304,0.056612419694209,0.0007858535641029,0.00767819392163086,0.00395280708763548,0.027129965435528,0.0624278611990523,0.15382970817899,0.0929713015737663,0.0148669644192463,0.00434293204029155,0.0201841441345333,0.0371489421485278,0.0154221341811454,0.00158428267450963,0.051219535259809,0.0478155697397162,0.00348840177830544,0.0207771628402672,0.0180752786932095,0.00221875000891708,0.043913787861111
"9686_top",0.0111722888795537,0.0319937586671432,0.0155606057432394,0.0313668092452327,0.0291247479762675,0.0278177534487199,0.00662855815726845,0.0330728068362228,0.0296361200716427,0.0304461805769205,0.00182999685253344,0.020693304543891,0.00461058241737787,0.0297163837095181,0.0308872224669409,0.00407490001058376,0.0274502246422987,0.0109787333282614,0.0303338852940323,0.0144554864719296,0.0268358946212895,0.0193401275585091,0.00113065430737381,0.0304844993539972,0.0311838240820235,0.00153496525123383,0.0123032688009754,0.0123459574979444,0.414251465028013,0.0287389941590619
"9677_4",0.0051410911115743,0.0122100164780854,0.00540782847271502,0.0122189654513267,0.0109475283420259,0.0107993267650658,0.00266776709491913,0.0107763809430997,0.0119260291890909,0.0117475213813776,0.422094233559451,0.00349414067628454,0.000424954050800878,0.00936543422541854,0.0121587762523072,0.00103908033306139,0.010913544467603,0.00493747960819889,0.312464528069175,0.0611147054812111,0.0100892217605156,0.0101668422041821,0.000289559786526423,0.0118745127560377,0.0124035831482388,0.000366557701699472,0.00605802187948466,0.00479621152834196,0.00061666049227423,0.0114894967899072
"9685_0",0.0226704771867217,0.0471633331915211,0.0210772350096661,0.0755252536885251,0.0548387457186942,0.0331872063935936,0.00897502790633498,0.0227695472989031,0.0644340761853468,0.0454967345442338,0.000811520549875676,0.00835500010564176,0.00392800876560429,0.0304527591718508,0.0582091110601781,0.087361990567188,0.103137047808823,0.0167716963404549,0.00484306292673082,0.0158332278357148,0.036742083966808,0.0150103016338824,0.00138097108834273,0.0503702047886909,0.0487432367959727,0.00261735231077807,0.0321540977424998,0.0145914590991817,0.0277683234412728,0.0447809068769689
"9685_top",0.0358528206808145,0.0447505833012091,0.0164011339261427,0.0541760792297183,0.0380133257982145,0.0346285908476138,0.00726310554783449,0.0768721022885051,0.0509648715727657,0.0396108544980285,0.00186557855085165,0.0171653341076462,0.00348563146821599,0.0291077366834472,0.0428956620661002,0.00483317339735629,0.0888152810550656,0.0234186474364874,0.00476449177139771,0.00955422313210047,0.0390661646907126,0.0338956231564466,0.00161072306679063,0.0419872676429424,0.043613218168377,0.00161015995987096,0.0122958957847333,0.0145212036882128,0.146663314998876,0.0402972014835226
"9676_8",0.00347200172774771,0.0101893217581481,0.00409506439998734,0.0105694907690283,0.0103471431096653,0.0080136416788412,0.00188168151107271,0.00463960899689213,0.0129861829857745,0.01057020742684,0.000223319934946586,0.000962866578943973,0.000597204607524219,0.00857244030784904,0.0105429836576485,0.00230990757146395,0.00978784956737874,0.00422941792111645,0.034130326219413,0.672457454908032,0.0076777925117264,0.00465404451620981,0.000379897729705278,0.0106404740336263,0.0106288165718281,0.00096630654876726,0.130447207995497,0.00376166699602363,0.000262357417155326,0.0100033200411475
"9684_0",0.00717621326534003,0.0229719243304682,0.010954270407753,0.0222291676709735,0.020542029388741,0.0181068126452755,0.00379094440467484,0.0357350020957201,0.0202519054550287,0.0204672744873316,0.00155117886204904,0.00485307395820568,0.0011039684698979,0.0296888973329706,0.0224408636166104,0.00280007057276968,0.0199614771917914,0.0147802354835233,0.00390075375950964,0.559903474719816,0.0190145572045523,0.0464702451428766,0.000659093133178999,0.0217138059960956,0.0219737276693339,0.00129230068980525,0.0114912014090916,0.0121983654502522,0.000860647035399528,0.0211165181509637
"9684_top",0.00582282637703994,0.0151646682274561,0.00784485198515332,0.0162998359907329,0.0141850496492618,0.0148653165347326,0.00329853023918766,0.0181622285432948,0.0145837531570318,0.0148747689694995,0.00124463144518554,0.0137351253570607,0.00188808198962638,0.0118137741397625,0.015020248671065,0.00147784327695213,0.0134900425624491,0.00547344342027321,0.582354658364502,0.00644314386134903,0.0150460784962086,0.0130368345881643,0.000653259854096519,0.0150480346908698,0.0154350373587039,0.000635388216880287,0.00596274831203492,0.00602295779868254,0.135604961377594,0.0145118765451484
"9676_7",0.0052850795939541,0.0137545759657624,0.00656523113769909,0.0141732100186132,0.0123909749070937,0.0179391404318659,0.00288403153022609,0.0130974992801994,0.0133040464753935,0.0140611680143102,0.000804814777670809,0.00379894646635778,0.00116908186209066,0.0118273894316888,0.0136094030990991,0.0015538490318664,0.0121036756731766,0.00737575770656068,0.746100997293158,0.00728582634673099,0.0125106190721546,0.0110458629432875,0.000735934129601033,0.0135510989851117,0.0138462465144824,0.000826174016502343,0.00648740975768041,0.00814867016374887,0.000800505410848997,0.0129627799630647
"9677_3",0.00479147451885645,0.00981709840733717,0.00481020288652812,0.0101078986594965,0.00900949080970221,0.00900355553486583,0.00261865342810484,0.0124272641927967,0.0101650653216159,0.00971215798991797,0.812538773429142,0.00594954035826368,0.000512254257399449,0.0098002036574916,0.0102738955924149,0.000838815787160197,0.00901871337668135,0.00398524085673292,0.0021309792550602,0.00388962579117289,0.00869392521446368,0.0110502565691649,0.000235012584965421,0.00977492479477019,0.0102119295078152,0.0002691711241954,0.00387534423232251,0.00439682489399289,0.000887664021001456,0.00920404294656757
"9658_5",0.00377671161135863,0.0133953574506621,0.00819798859664183,0.0119150498571376,0.0109804536656679,0.0105108928966752,0.00287119430878017,0.177475499080271,0.0110323351333922,0.0119676670667463,0.000881217690930513,0.351966183520122,0.0397276779103584,0.00834397251175898,0.0117020139391208,0.000694359053401955,0.0107868829379282,0.00358335507088261,0.00120482914693987,0.00179548285645992,0.0122186491573021,0.0289982184221015,0.00029051630056739,0.0134890093041637,0.0127378269882201,0.000312089245419663,0.0029034458647491,0.00428926728118357,0.219474155218686,0.0124776979123704
"9658_4",0.00160476163699639,0.00470821352893135,0.00243853960738144,0.00507488635025857,0.00473030256476953,0.00400890160997013,0.00109685297699452,0.00387163491598016,0.0046446694765664,0.00496895307435507,5.7544507937224e-05,0.00228855649691297,0.918152895148579,0.00333414978432698,0.00477785996674733,0.00090828286518522,0.00433411567395386,0.00155564224989315,0.000529799182818172,0.00175694909359365,0.00387200115788073,0.00197508750311366,0.000262470114934216,0.004694362364898,0.00479401470883595,0.000368131277223938,0.00232683761524172,0.00194251199077075,0.000522636886837749,0.00439843566811192
"9658_3",0.0110053978413833,0.0399486830956655,0.0174113443459534,0.0371982317297608,0.040690654121541,0.0389090283219614,0.00730958860614987,0.160727631448116,0.189808634059949,0.0499469995460326,0.00105586074205445,0.017607591181439,0.0419283847720587,0.0224474272367466,0.0419748016422081,0.00366089138291446,0.030386649715688,0.0109319211221196,0.00344506267500419,0.0083667305898026,0.0282129177620985,0.0137720737051608,0.00101861598059828,0.0406975579466075,0.0407152482500176,0.00158612147802681,0.0103234489546285,0.0190005878659163,0.0320906882036415,0.037821225676756
"9677_2",0.0198189026716293,0.0522781816203111,0.0237241571125159,0.0603019716751134,0.0516538083104069,0.046335098991231,0.0110612095129838,0.0580141529010154,0.0927310900620879,0.0582262638457428,0.00223598043622476,0.0154087131580284,0.00461891357749391,0.0373418944853445,0.0720002573318101,0.0074455487293797,0.0488668592298299,0.0191375552333855,0.00753816213861202,0.0213705341389254,0.0476678238230932,0.0289450260266523,0.00213701295134554,0.0550105861844823,0.0539729790120641,0.00339412648524731,0.0239141283394686,0.0219741445683447,0.00342201344271795,0.0494529040045124
"9676_6",0.0167427049563023,0.0521116066226649,0.0224472476473106,0.0628916552924111,0.0720707404937712,0.0397798789069051,0.0117301358676882,0.0338952585242845,0.119929549993808,0.0503533372857654,0.00164459066318543,0.0128595566241875,0.0045940237009671,0.0318896548027368,0.0604178637428708,0.00881906587578281,0.0457833430241996,0.0160983622537428,0.00555809122165038,0.0164640587440932,0.0616133473658402,0.0209829939239605,0.00160394154931487,0.0532201650058252,0.0534803819476311,0.0028335469474643,0.0192106772585871,0.0178333819090471,0.0346812206734028,0.0484596171745995
"9683_0",0.00198003547929331,0.00514012883225144,0.00235858685142637,0.00552903424510747,0.00506837746623621,0.00434336774016653,0.00115809324047389,0.0032261848200796,0.00561055570423065,0.00546001852059863,0.000169341361830978,0.000935205499775326,0.000488739369405076,0.00382043774612654,0.00547289010001912,0.00150208989716951,0.00522199808828076,0.00236936923882965,0.00131306476087174,0.908321080518319,0.00416855725808871,0.00209433926871474,0.000215536130093481,0.00527507846065375,0.00527869779803205,0.000666355310278358,0.00531179947865589,0.00231164414358002,0.000223937544554076,0.00496545512685666
"9683_top",0.0220068377963796,0.0528669704490237,0.0271094870766431,0.0902713659041865,0.0504243774527894,0.0608656338079232,0.0124470306931286,0.0431816545342981,0.0519224538462494,0.0509406355132143,0.00216759249145054,0.0168359172096809,0.0053427033474759,0.039026960049627,0.0538487442965377,0.00744592592648302,0.0466822292526304,0.0225762197973739,0.00956457640722464,0.021535822316958,0.0461878132647147,0.0353274512521016,0.00300207051945828,0.0518913550085781,0.0527845264897171,0.00394325644776327,0.0294567104795158,0.038375088585575,0.00346139938134454,0.0485071904019537
"9676_5",0.0077063822673739,0.0208306450965846,0.00912464928545234,0.0272979789147735,0.0236387188056302,0.0210030256356253,0.0172433492482649,0.0193845556879584,0.0185133805443724,0.0190779761947303,0.000826222458743123,0.00408816253900036,0.00117709466781227,0.0342462948009066,0.0207624101575852,0.00204738330649297,0.0237860486900867,0.0072756418604516,0.608649383295771,0.00681461751528874,0.016378867021073,0.0109472871383963,0.000752418851706476,0.0202937448994247,0.022059655487331,0.000883507926472812,0.00678289589941032,0.00774583728726327,0.000901485888883656,0.0197603786271339
"9677_1",0.00946744271038737,0.0251192868727428,0.0112731437174196,0.0272156606667873,0.0242595551008274,0.0228926350882316,0.0050847987319273,0.017612227290134,0.0269503871983056,0.0258215049732024,0.00114609285825508,0.00517119723708994,0.00185468799426598,0.0183982879950787,0.0284510764607513,0.00398003524449708,0.0238202578837789,0.0102263557225403,0.383423656366634,0.185401037021496,0.0209190335671447,0.0149489623372379,0.00120780984579123,0.0254610907495841,0.0259405944752325,0.00188922565724515,0.0167323373281064,0.0102745125808026,0.0011571852516954,0.0238999210728076
"9682_top",0.00367127991984739,0.00937939382877312,0.00436058894091119,0.00885898406692525,0.00770539394444113,0.0078219928740922,0.00197371105078872,0.0131064088085902,0.00858510947481816,0.00836291920232836,0.00129080017221298,0.145041212722743,0.000632409130408739,0.00632984211559832,0.00924670532200832,0.000513504597381861,0.0074960727144132,0.0027163946246884,0.00164250766729542,0.00140447254539391,0.00874684648223838,0.705759654658529,0.000329280219129014,0.00950479093005911,0.0092996190328128,0.000259352956113211,0.00282194767273881,0.00360891837891197,0.000726163546739859,0.00880372239906802
"9678_2",0.0134535820442147,0.0482456041356993,0.0175648483669987,0.0606313901450973,0.0541095847186358,0.033078059916257,0.00767418932653427,0.0255822416204554,0.0689066427801466,0.169683980932782,0.000807185140556228,0.00586662329851299,0.0033879309449161,0.0317157454748271,0.0712157821255608,0.0400506061303499,0.0394999486340166,0.0136750697432614,0.00397158437107899,0.0242437929090309,0.036193485924001,0.0180220469479012,0.00140210758619054,0.0587629909414618,0.0515278494671757,0.00332263588661397,0.0302222404375764,0.0177782063417639,0.0018106961038906,0.0475933476044934
"9677_0",0.0146998302796477,0.059006404085645,0.0203368493684993,0.0512409961975704,0.0510876441786121,0.0545768459819404,0.00805159220480089,0.0329779658079596,0.0609441607664279,0.130261956357888,0.00144614878907991,0.00877271111204901,0.00317405371399786,0.0318981401445933,0.084013534834309,0.00587651564106467,0.0411153445161585,0.0179843303915583,0.0336590139048395,0.0201108415180607,0.0394472230419749,0.0180842152035086,0.00164827667048715,0.0593740647698302,0.0606751692256979,0.00295862535452306,0.017352905813926,0.0162016099656483,0.00225047687873485,0.0507725532809673
"9680_3",0.00298022614284099,0.0096948155615849,0.0048170710896159,0.00910786497987698,0.00836690911760533,0.00852718100014265,0.00183936248244478,0.667592273421321,0.00793140815903697,0.00926543315378284,0.00080812217339243,0.0398933831129363,0.000812853572251836,0.00680790294136321,0.0105138010340577,0.000494560030807736,0.00817543884935107,0.00284942240231876,0.00110430983807941,0.00937680083524872,0.00811103815781831,0.00458450785470069,0.000156771793762763,0.00974263006631668,0.00975717186320407,0.000232779281766616,0.00203502795554201,0.00356088308391213,0.141419023830796,0.00944102621412121
"9681_1",0.00512038695747713,0.0145121718880027,0.005989043926906,0.015604806203758,0.0136744733151082,0.011587287915648,0.00304584125486242,0.00817036577638083,0.0183138415549795,0.0149549987333144,0.000362926941573003,0.00206817167702158,0.00109617046910735,0.00972847356518246,0.0152126412780833,0.00344913938471437,0.0152374681777773,0.00591014118860781,0.00266375064221137,0.727488660089811,0.0111408867528053,0.00548460109383033,0.000516779890046776,0.0154723429821474,0.0149634122856678,0.00146631116933008,0.0362380854182168,0.00621864736038789,0.000529037621204454,0.0137791344858368
"9680_2",0.00242281094115196,0.00637309528729477,0.00348015299601889,0.00727757018695015,0.00651891916854159,0.00519980282882725,0.00134857924677356,0.00389309506640804,0.00672926122715048,0.00666167645592091,0.000189319380380971,0.00111701809860999,0.0005552525249141,0.00476458021707405,0.006714140137176,0.00176129339205171,0.0064355196167304,0.00284403277760367,0.00139393032006144,0.887670320184226,0.0050358585538688,0.00241753566192546,0.000247735011318844,0.006493986770608,0.00660912791091972,0.000769999990889627,0.00595231641580674,0.00272921123788907,0.000268323934644798,0.00612553445826321
"9678_1",0.190773444242597,0.0391976925599509,0.0121290574607556,0.0480782879209107,0.0447802138096365,0.0369225637412733,0.00575151530809299,0.0181475354184453,0.0410659327911367,0.0598378127933472,0.000747973865853007,0.00348194744328159,0.00200849497546969,0.019733980652343,0.0474111939190912,0.0252640581510189,0.0384452371567085,0.0120855288845965,0.00396121425867856,0.0949909784308162,0.0266490149153828,0.0108361638793392,0.00111006380696989,0.046731211935113,0.0408645099067813,0.00231813005719286,0.0652351927553178,0.0220199850110097,0.00109714979291979,0.0383239141559706
"9681_0",0.0191296558061582,0.0527702064771233,0.0258042271780346,0.0569918735957426,0.0524102586273641,0.0526758298575283,0.0103628740602353,0.0611127184734558,0.054832422420693,0.0625899059169423,0.00200313180905563,0.0194267770034648,0.00530312389427971,0.0409778354372201,0.0537273639509611,0.00835191523854931,0.0459678036901961,0.0192779014451723,0.00726251801831994,0.0450195155030304,0.0458149258280078,0.0318989998411602,0.0020627589090101,0.0517428373696627,0.0568288274987576,0.00402144449710203,0.0238506656828958,0.0354473778935262,0.00339789581959646,0.0489364082567545
"9680_1",0.00639225813937711,0.0170257401980177,0.00911933050753096,0.0185607570088477,0.0154480948464219,0.0148937719926449,0.00325518487423267,0.0145957947768501,0.0158490734306537,0.0162670044617688,0.000401971513311673,0.00676870789160032,0.00263955739471592,0.0132265683674097,0.016500617782253,0.00235983263955352,0.0150047294962086,0.00617848346717973,0.00273280536736191,0.0051398610144853,0.01756178817267,0.0153144390472778,0.646860385164616,0.0165917661839709,0.0171018563095698,0.000927629555575832,0.00686035427052483,0.00737752204541851,0.0533134992215205,0.015730614858431
"9681_top",0.00704120097806418,0.0169652017097998,0.0085558520711479,0.0189388125999149,0.0161679309982735,0.0154407251729156,0.0035702164584201,0.0121333655839251,0.0175462036361819,0.0174252951209931,0.00032192507260535,0.00424157547849403,0.00229957215385678,0.0136386697109975,0.0175584856641388,0.00368963138887911,0.0162564748083625,0.00751893728188447,0.00404913976508607,0.066558313022528,0.0147004984713131,0.0100778489140088,0.632675117797358,0.0171061295376187,0.0174402320005009,0.00177464997269036,0.0117398759347029,0.00764718885240056,0.000789842698209701,0.0161310871447281
"9679_0",0.00221100183694905,0.00568659578476868,0.00266100068854815,0.00545946706935633,0.0055294315909725,0.00477725463513448,0.00115229014685369,0.00469057970244391,0.00554101035481087,0.00574212790465107,0.582043995674243,0.00136963944739784,0.000192405838602306,0.00670277623216868,0.00604081009823502,0.000699439237734218,0.00493428404946801,0.0025388278089929,0.00114652238241213,0.319812725848614,0.00457983969290008,0.00326145775641178,8.86773256951308e-05,0.00570961219873476,0.00585840890186665,0.000212802679744861,0.00333214508184849,0.00226537377772605,0.000260007870406682,0.00549948838230912
"9680_0",0.00224837384386318,0.00559509626221494,0.00238752497529532,0.00571329105115586,0.00547754132917065,0.00461598669846804,0.00117616934705796,0.00453328254647293,0.00655997026494279,0.00570300632103345,0.0983531214459187,0.0011329498892848,0.000228368054511365,0.00405620426216741,0.00604826997476977,0.000862841914488089,0.00522469109979589,0.00242285918705451,0.00126238295575202,0.805283242342087,0.00448457867194503,0.00279842227773668,0.000102796835256136,0.00568299655810895,0.00575021829578087,0.000289032138321737,0.00394490044161692,0.00238446899504037,0.000242107896191546,0.00543530412449661
"5128_103",0.00182767675447869,0.00392539116977373,0.00201831655528447,0.00433045496764063,0.00363693704861799,0.00362809524179074,0.000946771542432901,0.00477384098324184,0.00399039422914105,0.00404564382589484,0.925718529261163,0.0019193570573979,0.000163812640547069,0.00310423098987451,0.00415945912633297,0.000300265428956565,0.00361014316454607,0.00167031852691162,0.000775638568584053,0.00147675105383905,0.00347002430393445,0.00497058646900834,8.01009632179761e-05,0.00394625206327244,0.00409955693193248,9.41304893261359e-05,0.00149031031868081,0.00178285206250102,0.000314346970912233,0.00372981129076446
"9678_0",0.00957662582372909,0.0255631648066716,0.0123355295764814,0.033982753566462,0.0205328977120841,0.0281946704164183,0.0039944193262379,0.0285410657639312,0.0266331481703867,0.0237543186851039,0.00114380168412288,0.00581548757637498,0.00122494611435521,0.0188170642915318,0.0257773069695064,0.00192259217499393,0.0235006702272658,0.00979452440300136,0.540809829246119,0.00704028614155474,0.0260540243649916,0.0288906747350376,0.000975316519266434,0.0244436479576,0.0272141280836526,0.001012232942408,0.00932846543481182,0.00861687948495908,0.00108448225691685,0.0234250455440237
"9676_4",0.00552404116662848,0.0212390239490636,0.00796659855354182,0.0197816548308882,0.0310047868240522,0.0189910322514339,0.00340402084919057,0.0153082186367084,0.032051825398408,0.0186149597620265,0.000605724051980023,0.00370210289141792,0.000896003605534629,0.0335472663503743,0.0191952174096363,0.00273111700330127,0.0171239241292168,0.299225780485188,0.0127597596684913,0.335260871633701,0.0140032224751096,0.00687483119251587,0.000582834681907314,0.0208901024933612,0.0200013720065715,0.00120553215789378,0.00922433662970523,0.00767981769740731,0.000592363083458926,0.0200116581312862
"9680_top",0.00923159050384949,0.0309098423540239,0.0346735727571398,0.0296010838024914,0.025500956544172,0.0334616489388037,0.00526065727402908,0.0845202915688594,0.0277736781750035,0.028328238405009,0.00129413229661167,0.0161470738682607,0.00330258910278603,0.0440267825721148,0.0340104664080407,0.00236423394635699,0.033605838942228,0.00909086475158969,0.00353936140725956,0.00633520940910092,0.0279677539007504,0.0124373843857427,0.000753284483203822,0.0297313242070741,0.0301395856428398,0.00109977177977018,0.00792960294200069,0.0112019369725687,0.387304444912223,0.0284567977460964
"5128_102",0.00156185154357346,0.00396425170163614,0.00191667086259103,0.00409285917235552,0.00368841599664566,0.00346560459291035,0.929876650274856,0.00361718530589801,0.004065008803411,0.00396400296007714,0.000209779492802608,0.0019389901346899,0.000499364559409841,0.0030017510393688,0.0041459648150855,0.00057126237668354,0.00368156966044894,0.00150528024356659,0.000542724885069798,0.00164275865237968,0.0034206912750476,0.00235041213211424,0.000134231843772949,0.00404184473975734,0.00406052362842755,0.000259297289864571,0.00187082087256875,0.00183494742475032,0.000260580564047121,0.00381470315619018
"9679_top",0.00595874805223515,0.0187392008060252,0.00746715699513433,0.0219376349355793,0.0188745465231518,0.0128822556174044,0.266227918757852,0.0178210083963938,0.021152994964912,0.0174059497982859,0.428487355398914,0.00941308768766051,0.000822719637930404,0.0116338439804816,0.0195580107305312,0.00132522769851548,0.0152417809494551,0.00551121890553754,0.00196032286434213,0.00457409749775852,0.0148883367108258,0.00983940497289168,0.000273368930386121,0.0183560241740815,0.0184388204863529,0.000460840989785192,0.00652889410301931,0.00632472234316342,0.000983339256980003,0.0169111678344139
"9678_top",0.00211718435899667,0.00544297425573018,0.00247989752580416,0.00576993410473608,0.00528167459362511,0.00511762825682994,0.00107657682173183,0.00456293765418266,0.00554273611775756,0.00542672573769671,0.000301830788806669,0.00114051625531555,0.000343408608379168,0.00423842908615058,0.00559747645430151,0.000670791366931947,0.00510197476266827,0.00219060206488397,0.886129952015074,0.0203097539109133,0.00457629634860861,0.00409667716531616,0.000275046457404337,0.00544287221897297,0.00560506789620541,0.000328130992950071,0.00312585768044477,0.00224198556228429,0.000245293544505736,0.0052197673927915
"9676_3",0.0214828265665278,0.0543389339008541,0.0257137832166704,0.0618555898866305,0.051858378162971,0.0491044777094486,0.0125920128505769,0.0476177372789419,0.0617990305806805,0.055739829832701,0.00258965612006682,0.0193299555352756,0.00580680015428516,0.0414255756464254,0.062687758083085,0.00862371468696705,0.0528212028518253,0.0213013222499415,0.00939965659504082,0.0260333439639433,0.0472534213079809,0.035330521245091,0.00265846445095766,0.0572450073361213,0.0561808194449276,0.00403625429731845,0.0270588157927103,0.0239079817448302,0.00392585550125436,0.0502812730059494
"9676_2",0.00820627270526179,0.0271827240386244,0.0106963874319375,0.0249157341141787,0.0568851904855266,0.0215034573922966,0.00481215010857975,0.0267912326341856,0.0333049236921904,0.0246340343435792,0.00115132701491084,0.00957641920060098,0.0014988836911164,0.0212636885201814,0.0255654386393378,0.0025630220473033,0.0300139829323144,0.00956917552759987,0.480696393799279,0.0374021683669413,0.020325410563044,0.0208748144746642,0.000890097941647236,0.0262198752537342,0.0261830426246321,0.00126749511966769,0.0106318193165407,0.00896950845350525,0.00123024271290016,0.0251750868537183
"9677_top",0.00478680203827981,0.0113177848345387,0.00486544971481312,0.011735478099071,0.010099657364796,0.00983678797387627,0.0021240935013314,0.00978472767138651,0.0105808006778734,0.0113787577376801,0.27374411605462,0.00265697914095546,0.000337642745900793,0.00869505541772944,0.0118426631517458,0.000882592852448823,0.00950915851679464,0.00448351706465637,0.497656340983017,0.0349754236978055,0.00920743492886426,0.0159317855775324,0.000271596240677923,0.0109254812108537,0.0113098546525118,0.000311369788982544,0.00525136044847083,0.00436486751765387,0.000480105892531157,0.0106523145026019
"9676_1",0.00584731073768038,0.0187989324420024,0.00768434145475188,0.0183095761079253,0.0171546092887849,0.015188738278203,0.003563598442997,0.00992194222757416,0.0229371958497991,0.0212650856557629,0.00020988586838128,0.00248906665460274,0.00126241587710194,0.0110097211547791,0.0235172409928628,0.00358460406357923,0.023832318916578,0.00755039579174076,0.171781811565923,0.0366179437379041,0.014441118657373,0.00677934934170603,0.000691263704017824,0.0219156553092181,0.0210839765680949,0.478187664153699,0.00918681455287714,0.00635705724329602,0.000568974983563248,0.0182613903772205
"9676_0",0.00248523722131975,0.0071471428677314,0.00297091077083645,0.0073229759389294,0.00689469813145452,0.00607160128858149,0.00136658842557755,0.00348582777682477,0.00821666789789688,0.00748487589867834,0.000188331377081488,0.000714176365995081,0.000413841828773464,0.00543571665133514,0.00731904538696719,0.00155168991881533,0.00690027016163709,0.00322062778796339,0.207753845293309,0.63478772791028,0.0055570249814084,0.00320922278236993,0.000294205816831454,0.00732664135379113,0.00726037044942344,0.000680103724651757,0.0439594241293896,0.00276098288764389,0.00019228034283999,0.00702794463166247
"9676_top",0.0199989013842116,0.0538025825355801,0.0248896152689693,0.0665885507492809,0.0504292681460883,0.0457655805264319,0.011068071702925,0.042319519623564,0.0548550689136665,0.0547677575788619,0.00256487308904436,0.0160406954252806,0.00447426442174605,0.0382198306065128,0.0592210716881683,0.00753813790749168,0.0517701638685847,0.0203898036372323,0.00886463865506439,0.0335548628122956,0.0450245310251908,0.0722691810026193,0.00230494319972361,0.0557697821312916,0.0546599762687724,0.00337238855811862,0.025722233410977,0.0216775592187988,0.00307569678689763,0.0490004498566099
"9674_2",0.00769430459058019,0.0255704043696456,0.00937462956030771,0.0259279252091888,0.0365249027713112,0.0216272535616799,0.00350279352634673,0.00911208072480699,0.0208901610086068,0.0473902493507463,0.000166285766257485,0.00245184931937138,0.0015285907790917,0.0195287636144075,0.0238702105595703,0.00593976778204235,0.0193444561780207,0.0109216957734134,0.00239608918647592,0.0222330999217797,0.0183541200686054,0.00703668735157358,0.000730003955559794,0.0294588945264141,0.0281213912827296,0.502772480723765,0.0630094829071274,0.00977291737394124,0.000637015647534964,0.0241114926090979
"9674_1",0.00925679442605709,0.0226171572608211,0.00807994721882296,0.0199156058548723,0.0180648930343517,0.0214714681578935,0.0108996289309688,0.0345207015603801,0.0181610939840709,0.0216146274822224,0.556208302804237,0.00643080312830032,0.000646179564144714,0.0153351640128775,0.0205490454939738,0.00121219949680525,0.0153290773711059,0.00654334580813305,0.00345829427144004,0.00443046921682672,0.0177526335231737,0.0896400438188864,0.000385749446958823,0.0229362604109087,0.0208362305452417,0.000411929006045613,0.00584776243979579,0.00718440069402759,0.00104328350779992,0.0192169075288569
"9675_1",0.0113651764775831,0.0342874836312597,0.0131676165179449,0.0503088167908011,0.0340646693053968,0.0257393510775111,0.00656733717758071,0.0175340985886355,0.0385549345201653,0.0388992591803711,0.00069522285025954,0.00432470069513105,0.00228106995454822,0.0215026556266686,0.0384461858913079,0.00683150131248426,0.0404404889223419,0.0124841535215107,0.00461534014401205,0.311211961599702,0.0267729774159179,0.0118360134674802,0.00113857070542804,0.0407911249392391,0.0351688179004114,0.00276682553302435,0.121450889621657,0.0126883253074077,0.00116872984135639,0.0328957014828622
"9675_0",0.0150718958668532,0.0422882481124299,0.0178577456690941,0.047545355257552,0.0397138583357045,0.0348391903132426,0.00848055411900955,0.0245202835741522,0.0726252989778307,0.0472293438982742,0.00105123962132629,0.00663330781340426,0.00320786336045076,0.0282641316013474,0.0476201703411381,0.00784028282327171,0.0473251516452785,0.0157441667725454,0.00624550600386421,0.0891525426163962,0.0329485725955842,0.0203956560470761,0.00158231965287806,0.0443396079992025,0.0445511764748049,0.00338547166680853,0.190016437362899,0.01767531772762,0.00168752940352882,0.0401617743464327
"9675_top",0.0224464969999393,0.0516594068773117,0.0333711549828013,0.0754492669286993,0.0473130210935137,0.0460106292842595,0.0106160137312871,0.0845678877974403,0.0503470034317628,0.0480847982496722,0.00259286718508477,0.0157758541923614,0.00401670656864846,0.0449105278177811,0.0686088794165795,0.00786281670257406,0.0429856887242394,0.0178772215644629,0.00663017959795024,0.0163565237111997,0.0413828704691419,0.0308321615470761,0.00193647984334284,0.0517984630478519,0.0516851490536656,0.00291883879882911,0.02029035450987,0.0504968929734634,0.00329706173064474,0.0478787831685457
"9674_0",0.0197954315537067,0.0482986107764078,0.0221458969130673,0.0472177900885896,0.0570393735101865,0.0384422896603682,0.0405084494078794,0.0368566804611941,0.0648644403958968,0.0526259031420191,0.00138227259709417,0.0232036719112126,0.0752455053959124,0.0571493496165291,0.0622042195650401,0.0080337519055685,0.0421136813300213,0.0157273331925869,0.00600662433186109,0.0163233515702741,0.0460002128415775,0.0276382647553845,0.00180763750106438,0.0503024267201865,0.0501218655073993,0.00302579260472119,0.0186528310186103,0.0174161050303409,0.00369504405923051,0.0461551926360691
